airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price,delai_reservation,duree_vol,prix_par_heure,est_direct
Vistara,UK-836,Chennai,Morning,one,Evening,Mumbai,Economy,8.33,8,11069,Achat court terme,Long ( 8-20h ),1328.811524609844,0
Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Economy,9.33,8,11069,Achat court terme,Long ( 8-20h ),1186.3879957127544,0
Vistara,UK-832,Chennai,Early_Morning,one,Evening,Mumbai,Economy,9.58,8,11069,Achat court terme,Long ( 8-20h ),1155.427974947808,0
Vistara,UK-832,Chennai,Early_Morning,one,Evening,Mumbai,Economy,10.75,8,11069,Achat court terme,Long ( 8-20h ),1029.6744186046512,0
Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Economy,12.08,8,11069,Achat court terme,Long ( 8-20h ),916.3079470198676,0
Vistara,UK-832,Chennai,Early_Morning,one,Evening,Mumbai,Economy,12.17,8,11069,Achat court terme,Long ( 8-20h ),909.531635168447,0
Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Economy,13.17,8,11069,Achat court terme,Long ( 8-20h ),840.4707668944571,0
Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Economy,15.92,8,11069,Achat court terme,Long ( 8-20h ),695.2889447236181,0
Indigo,6E-6113,Chennai,Afternoon,one,Evening,Mumbai,Economy,4.08,8,10765,Achat court terme,Moyen ( 3-8h ),2638.4803921568628,0
Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Economy,11.25,8,11783,Achat court terme,Long ( 8-20h ),1047.3777777777777,0
Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Economy,13.08,8,11783,Achat court terme,Long ( 8-20h ),900.8409785932722,0
Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Economy,15.08,8,11783,Achat court terme,Long ( 8-20h ),781.3660477453581,0
Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Economy,16.92,8,11783,Achat court terme,Long ( 8-20h ),696.3947990543735,0
Indigo,6E-269,Chennai,Morning,one,Evening,Mumbai,Economy,6.67,9,10082,Achat court terme,Moyen ( 3-8h ),1511.544227886057,0
Indigo,6E-269,Chennai,Morning,one,Evening,Mumbai,Economy,9.33,9,10082,Achat court terme,Long ( 8-20h ),1080.6002143622723,0
Air_India,AI-672,Chennai,Evening,zero,Evening,Mumbai,Economy,2.17,9,10188,Achat court terme,Court ( < 3h ),4694.930875576037,1
Indigo,6E-591,Chennai,Morning,one,Evening,Mumbai,Economy,4.75,9,10292,Achat court terme,Moyen ( 3-8h ),2166.7368421052633,0
Indigo,6E-591,Chennai,Morning,one,Evening,Mumbai,Economy,7.42,9,10292,Achat court terme,Moyen ( 3-8h ),1387.0619946091645,0
Indigo,6E-495,Chennai,Early_Morning,one,Afternoon,Mumbai,Economy,5.67,9,10817,Achat court terme,Moyen ( 3-8h ),1907.7601410934744,0
Indigo,6E-188,Chennai,Morning,one,Afternoon,Mumbai,Economy,7.25,9,10922,Achat court terme,Moyen ( 3-8h ),1506.4827586206898,0
Indigo,6E-495,Chennai,Early_Morning,one,Evening,Mumbai,Economy,10.0,9,11342,Achat court terme,Long ( 8-20h ),1134.2,0
Air_India,AI-9894,Chennai,Morning,two_or_more,Afternoon,Mumbai,Economy,28.33,9,11409,Achat court terme,Très long ( > 20h ),402.7179668196259,0
Air_India,AI-9894,Chennai,Morning,two_or_more,Night,Mumbai,Economy,36.75,9,11409,Achat court terme,Très long ( > 20h ),310.44897959183675,0
Air_India,AI-9894,Chennai,Morning,two_or_more,Night,Mumbai,Economy,37.08,9,11409,Achat court terme,Très long ( > 20h ),307.68608414239486,0
SpiceJet,SG-520,Chennai,Afternoon,one,Evening,Mumbai,Economy,3.67,9,11868,Achat court terme,Moyen ( 3-8h ),3233.7874659400545,0
Air_India,AI-9894,Chennai,Morning,two_or_more,Evening,Mumbai,Economy,35.5,9,11871,Achat court terme,Très long ( > 20h ),334.3943661971831,0
Air_India,AI-9894,Chennai,Morning,two_or_more,Night,Mumbai,Economy,37.67,9,11871,Achat court terme,Très long ( > 20h ),315.13140430050436,0
Indigo,6E-269,Chennai,Morning,one,Evening,Mumbai,Economy,9.33,10,10292,Achat court terme,Long ( 8-20h ),1103.1082529474813,0
Indigo,6E-495,Chennai,Early_Morning,one,Evening,Mumbai,Economy,10.0,10,10345,Achat court terme,Long ( 8-20h ),1034.5,0
Indigo,6E-6113,Chennai,Afternoon,one,Evening,Mumbai,Economy,4.08,10,10450,Achat court terme,Moyen ( 3-8h ),2561.2745098039213,0
Indigo,6E-6137,Chennai,Morning,one,Afternoon,Mumbai,Economy,5.5,10,10450,Achat court terme,Moyen ( 3-8h ),1900.0,0
Indigo,6E-605,Chennai,Afternoon,one,Evening,Mumbai,Economy,5.5,10,10450,Achat court terme,Moyen ( 3-8h ),1900.0,0
Indigo,6E-6137,Chennai,Morning,one,Evening,Mumbai,Economy,9.58,10,10450,Achat court terme,Long ( 8-20h ),1090.8141962421712,0
Indigo,6E-591,Chennai,Morning,one,Evening,Mumbai,Economy,7.42,10,10502,Achat court terme,Moyen ( 3-8h ),1415.3638814016172,0
Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Economy,13.17,10,11069,Achat court terme,Long ( 8-20h ),840.4707668944571,0
Vistara,UK-832,Chennai,Early_Morning,one,Early_Morning,Mumbai,Economy,25.0,10,11069,Achat court terme,Très long ( > 20h ),442.76,0
Vistara,UK-832,Chennai,Early_Morning,one,Morning,Mumbai,Economy,26.83,10,11069,Achat court terme,Très long ( > 20h ),412.56056653000377,0
Indigo,6E-269,Chennai,Morning,one,Evening,Mumbai,Economy,6.67,10,10870,Achat court terme,Moyen ( 3-8h ),1629.6851574212894,0
Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Economy,14.33,10,11247,Achat court terme,Long ( 8-20h ),784.8569434752268,0
Indigo,6E-591,Chennai,Morning,one,Evening,Mumbai,Economy,4.75,10,11080,Achat court terme,Moyen ( 3-8h ),2332.6315789473683,0
Indigo,6E-5347,Chennai,Night,zero,Late_Night,Mumbai,Economy,2.08,10,11237,Achat court terme,Court ( < 3h ),5402.403846153846,1
Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Economy,9.33,10,11783,Achat court terme,Long ( 8-20h ),1262.9153269024653,0
Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Economy,10.5,10,11783,Achat court terme,Long ( 8-20h ),1122.1904761904761,0
Vistara,UK-836,Chennai,Morning,one,Early_Morning,Mumbai,Economy,21.17,10,11783,Achat court terme,Très long ( > 20h ),556.5895134624468,0
Vistara,UK-836,Chennai,Morning,one,Morning,Mumbai,Economy,23.0,10,11783,Achat court terme,Très long ( > 20h ),512.304347826087,0
AirAsia,I5-1228,Chennai,Morning,one,Night,Mumbai,Economy,13.33,10,11783,Achat court terme,Long ( 8-20h ),883.9459864966242,0
Indigo,6E-188,Chennai,Morning,one,Afternoon,Mumbai,Economy,7.25,10,11920,Achat court terme,Moyen ( 3-8h ),1644.1379310344828,0
Air_India,AI-569,Chennai,Early_Morning,one,Morning,Bangalore,Economy,4.83,5,10608,Dernière minute,Moyen ( 3-8h ),2196.273291925466,0
Air_India,AI-569,Chennai,Early_Morning,one,Evening,Bangalore,Economy,12.17,5,10608,Dernière minute,Long ( 8-20h ),871.6516023007396,0
Air_India,AI-766,Chennai,Morning,one,Late_Night,Bangalore,Economy,14.5,5,10608,Dernière minute,Long ( 8-20h ),731.5862068965517,0
Air_India,AI-569,Chennai,Early_Morning,one,Morning,Bangalore,Economy,4.83,6,10608,Dernière minute,Moyen ( 3-8h ),2196.273291925466,0
Air_India,AI-569,Chennai,Early_Morning,one,Evening,Bangalore,Economy,12.17,6,10608,Dernière minute,Long ( 8-20h ),871.6516023007396,0
Air_India,AI-766,Chennai,Morning,one,Night,Bangalore,Economy,12.58,6,10923,Dernière minute,Long ( 8-20h ),868.2829888712241,0
Air_India,AI-569,Chennai,Early_Morning,one,Morning,Bangalore,Economy,4.83,7,10608,Dernière minute,Moyen ( 3-8h ),2196.273291925466,0
Air_India,AI-766,Chennai,Morning,one,Late_Night,Bangalore,Economy,14.5,7,10608,Dernière minute,Long ( 8-20h ),731.5862068965517,0
Vistara,UK-824,Chennai,Night,one,Early_Morning,Bangalore,Economy,11.33,7,11650,Dernière minute,Long ( 8-20h ),1028.243601059135,0
Vistara,UK-824,Chennai,Night,one,Morning,Bangalore,Economy,12.33,7,11650,Dernière minute,Long ( 8-20h ),944.8499594484996,0
Air_India,AI-9894,Chennai,Morning,two_or_more,Night,Bangalore,Economy,14.0,7,11501,Dernière minute,Long ( 8-20h ),821.5,0
Vistara,UK-824,Chennai,Night,one,Early_Morning,Bangalore,Economy,11.33,8,11650,Achat court terme,Long ( 8-20h ),1028.243601059135,0
Vistara,UK-824,Chennai,Night,one,Morning,Bangalore,Economy,12.33,8,11650,Achat court terme,Long ( 8-20h ),944.8499594484996,0
Vistara,UK-824,Chennai,Night,one,Morning,Bangalore,Economy,12.33,9,10222,Achat court terme,Long ( 8-20h ),829.0348742903487,0
Vistara,UK-824,Chennai,Night,one,Morning,Bangalore,Economy,14.25,9,10222,Achat court terme,Long ( 8-20h ),717.3333333333334,0
Vistara,UK-824,Chennai,Night,one,Evening,Bangalore,Economy,21.25,9,10222,Achat court terme,Très long ( > 20h ),481.0352941176471,0
Vistara,UK-824,Chennai,Night,one,Evening,Bangalore,Economy,22.75,9,10222,Achat court terme,Très long ( > 20h ),449.31868131868134,0
Vistara,UK-824,Chennai,Night,one,Night,Bangalore,Economy,24.42,9,10222,Achat court terme,Très long ( > 20h ),418.59131859131855,0
Vistara,UK-824,Chennai,Night,one,Night,Bangalore,Economy,26.33,9,10222,Achat court terme,Très long ( > 20h ),388.22635776680596,0
Air_India,AI-569,Chennai,Early_Morning,one,Morning,Bangalore,Economy,4.83,9,10608,Achat court terme,Moyen ( 3-8h ),2196.273291925466,0
Vistara,UK-826,Chennai,Afternoon,one,Evening,Bangalore,Economy,5.25,9,11650,Achat court terme,Moyen ( 3-8h ),2219.0476190476193,0
Vistara,UK-826,Chennai,Afternoon,one,Evening,Bangalore,Economy,6.75,9,11650,Achat court terme,Moyen ( 3-8h ),1725.9259259259259,0
Vistara,UK-822,Chennai,Morning,one,Evening,Bangalore,Economy,8.0,9,11650,Achat court terme,Moyen ( 3-8h ),1456.25,0
Vistara,UK-826,Chennai,Afternoon,one,Night,Bangalore,Economy,8.42,9,11650,Achat court terme,Long ( 8-20h ),1383.6104513064133,0
Vistara,UK-822,Chennai,Morning,one,Evening,Bangalore,Economy,9.5,9,11650,Achat court terme,Long ( 8-20h ),1226.3157894736842,0
Vistara,UK-826,Chennai,Afternoon,one,Night,Bangalore,Economy,10.33,9,11650,Achat court terme,Long ( 8-20h ),1127.783155856728,0
Vistara,UK-822,Chennai,Morning,one,Night,Bangalore,Economy,11.17,9,11650,Achat court terme,Long ( 8-20h ),1042.9722470904208,0
Vistara,UK-822,Chennai,Morning,one,Night,Bangalore,Economy,13.08,9,11650,Achat court terme,Long ( 8-20h ),890.6727828746177,0
Vistara,UK-826,Chennai,Afternoon,one,Morning,Bangalore,Economy,20.33,9,11650,Achat court terme,Très long ( > 20h ),573.0447614363011,0
Vistara,UK-826,Chennai,Afternoon,one,Morning,Bangalore,Economy,22.25,9,11650,Achat court terme,Très long ( > 20h ),523.5955056179776,0
Vistara,UK-822,Chennai,Morning,one,Morning,Bangalore,Economy,23.08,9,11650,Achat court terme,Très long ( > 20h ),504.7660311958406,0
Air_India,AI-766,Chennai,Morning,one,Night,Bangalore,Economy,9.5,9,11343,Achat court terme,Long ( 8-20h ),1194.0,0
Vistara,UK-826,Chennai,Afternoon,one,Evening,Bangalore,Economy,5.25,10,10222,Achat court terme,Moyen ( 3-8h ),1947.047619047619,0
Vistara,UK-826,Chennai,Afternoon,one,Evening,Bangalore,Economy,6.75,10,10222,Achat court terme,Moyen ( 3-8h ),1514.3703703703704,0
Vistara,UK-822,Chennai,Morning,one,Evening,Bangalore,Economy,8.0,10,10222,Achat court terme,Moyen ( 3-8h ),1277.75,0
Vistara,UK-826,Chennai,Afternoon,one,Night,Bangalore,Economy,8.42,10,10222,Achat court terme,Long ( 8-20h ),1214.0142517814727,0
Vistara,UK-822,Chennai,Morning,one,Evening,Bangalore,Economy,9.5,10,10222,Achat court terme,Long ( 8-20h ),1076.0,0
Vistara,UK-826,Chennai,Afternoon,one,Night,Bangalore,Economy,10.33,10,10222,Achat court terme,Long ( 8-20h ),989.5450145208132,0
Vistara,UK-822,Chennai,Morning,one,Night,Bangalore,Economy,11.17,10,10222,Achat court terme,Long ( 8-20h ),915.129811996419,0
Vistara,UK-822,Chennai,Morning,one,Night,Bangalore,Economy,13.08,10,10222,Achat court terme,Long ( 8-20h ),781.4984709480123,0
Vistara,UK-828,Chennai,Early_Morning,one,Night,Bangalore,Economy,15.83,10,10222,Achat court terme,Long ( 8-20h ),645.7359444093494,0
Vistara,UK-826,Chennai,Afternoon,one,Early_Morning,Bangalore,Economy,19.33,10,10222,Achat court terme,Long ( 8-20h ),528.8153129849975,0
Vistara,UK-826,Chennai,Afternoon,one,Morning,Bangalore,Economy,20.33,10,10222,Achat court terme,Très long ( > 20h ),502.80373831775705,0
Vistara,UK-822,Chennai,Morning,one,Early_Morning,Bangalore,Economy,22.08,10,10222,Achat court terme,Très long ( > 20h ),462.9528985507247,0
Vistara,UK-826,Chennai,Afternoon,one,Morning,Bangalore,Economy,22.25,10,10222,Achat court terme,Très long ( > 20h ),459.4157303370786,0
Vistara,UK-822,Chennai,Morning,one,Morning,Bangalore,Economy,23.08,10,10222,Achat court terme,Très long ( > 20h ),442.894280762565,0
Vistara,UK-822,Chennai,Morning,one,Morning,Bangalore,Economy,25.0,10,10222,Achat court terme,Très long ( > 20h ),408.88,0
Air_India,AI-569,Chennai,Early_Morning,one,Evening,Bangalore,Economy,12.17,10,10608,Achat court terme,Long ( 8-20h ),871.6516023007396,0
Vistara,UK-824,Chennai,Night,one,Early_Morning,Bangalore,Economy,11.33,10,11650,Achat court terme,Long ( 8-20h ),1028.243601059135,0
Vistara,UK-824,Chennai,Night,one,Morning,Bangalore,Economy,12.33,10,11650,Achat court terme,Long ( 8-20h ),944.8499594484996,0
Air_India,AI-766,Chennai,Morning,one,Late_Night,Bangalore,Economy,17.58,10,11973,Achat court terme,Long ( 8-20h ),681.0580204778157,0
Vistara,UK-826,Chennai,Afternoon,one,Evening,Kolkata,Economy,7.42,5,11069,Dernière minute,Moyen ( 3-8h ),1491.77897574124,0
Vistara,UK-822,Chennai,Morning,one,Evening,Kolkata,Economy,10.17,5,11069,Dernière minute,Long ( 8-20h ),1088.3972468043264,0
Vistara,UK-838,Chennai,Night,one,Morning,Kolkata,Economy,11.5,5,11069,Dernière minute,Long ( 8-20h ),962.5217391304348,0
Vistara,UK-838,Chennai,Night,one,Night,Kolkata,Economy,25.67,5,11069,Dernière minute,Très long ( > 20h ),431.2037397740553,0
Air_India,AI-551,Chennai,Morning,one,Morning,Kolkata,Economy,25.67,5,10756,Dernière minute,Très long ( > 20h ),419.01051811453056,0
Vistara,UK-836,Chennai,Morning,one,Night,Kolkata,Economy,12.0,5,11247,Dernière minute,Long ( 8-20h ),937.25,0
Vistara,UK-836,Chennai,Morning,one,Morning,Kolkata,Economy,21.83,5,11247,Dernière minute,Très long ( > 20h ),515.2084287677509,0
Air_India,AI-569,Chennai,Early_Morning,two_or_more,Afternoon,Kolkata,Economy,32.5,5,11147,Dernière minute,Très long ( > 20h ),342.9846153846154,0
Indigo,6E-269,Chennai,Morning,one,Evening,Kolkata,Economy,9.33,5,11341,Dernière minute,Long ( 8-20h ),1215.5412647374062,0
Vistara,UK-828,Chennai,Early_Morning,one,Evening,Kolkata,Economy,12.92,5,11783,Dernière minute,Long ( 8-20h ),911.9969040247678,0
Vistara,UK-838,Chennai,Night,one,Evening,Kolkata,Economy,22.5,5,11783,Dernière minute,Très long ( > 20h ),523.6888888888889,0
Indigo,6E-6567,Chennai,Afternoon,one,Night,Kolkata,Economy,6.67,6,10066,Dernière minute,Moyen ( 3-8h ),1509.1454272863568,0
Indigo,6E-5002,Chennai,Morning,one,Night,Kolkata,Economy,9.75,6,10523,Dernière minute,Long ( 8-20h ),1079.2820512820513,0
GO_FIRST,G8-305,Chennai,Morning,one,Afternoon,Kolkata,Economy,5.42,6,10608,Dernière minute,Moyen ( 3-8h ),1957.1955719557195,0
Indigo,6E-6006,Chennai,Afternoon,one,Night,Kolkata,Economy,6.92,6,10712,Dernière minute,Moyen ( 3-8h ),1547.9768786127167,0
Vistara,UK-836,Chennai,Morning,one,Night,Kolkata,Economy,12.0,6,11069,Dernière minute,Long ( 8-20h ),922.4166666666666,0
Vistara,UK-838,Chennai,Night,one,Night,Kolkata,Economy,25.67,6,11069,Dernière minute,Très long ( > 20h ),431.2037397740553,0
Indigo,6E-515,Chennai,Morning,one,Evening,Kolkata,Economy,6.75,6,10980,Dernière minute,Moyen ( 3-8h ),1626.6666666666667,0
Indigo,6E-6567,Chennai,Afternoon,one,Night,Kolkata,Economy,7.67,6,10980,Dernière minute,Moyen ( 3-8h ),1431.5514993481095,0
Indigo,6E-5394,Chennai,Early_Morning,one,Afternoon,Kolkata,Economy,8.5,6,10980,Dernière minute,Long ( 8-20h ),1291.764705882353,0
Vistara,UK-836,Chennai,Morning,one,Evening,Kolkata,Economy,8.83,6,11783,Dernière minute,Long ( 8-20h ),1334.4280860702152,0
Indigo,6E-591,Chennai,Morning,one,Evening,Kolkata,Economy,7.42,6,11893,Dernière minute,Moyen ( 3-8h ),1602.8301886792453,0
Indigo,6E-5002,Chennai,Morning,one,Night,Kolkata,Economy,10.75,6,11893,Dernière minute,Long ( 8-20h ),1106.3255813953488,0
Indigo,6E-269,Chennai,Morning,one,Evening,Kolkata,Economy,9.33,7,10066,Dernière minute,Long ( 8-20h ),1078.8853161843515,0
Indigo,6E-5367,Chennai,Evening,one,Late_Night,Kolkata,Economy,6.75,7,10523,Dernière minute,Moyen ( 3-8h ),1558.962962962963,0
GO_FIRST,G8-305,Chennai,Morning,one,Afternoon,Kolkata,Economy,5.42,7,10608,Dernière minute,Moyen ( 3-8h ),1957.1955719557195,0
Air_India,AI-9894,Chennai,Morning,one,Morning,Kolkata,Economy,23.58,7,10713,Dernière minute,Très long ( > 20h ),454.3256997455471,0
Vistara,UK-832,Chennai,Early_Morning,one,Night,Kolkata,Economy,15.83,7,11069,Dernière minute,Long ( 8-20h ),699.2419456727732,0
Indigo,6E-2062,Chennai,Evening,one,Late_Night,Kolkata,Economy,8.25,7,10980,Dernière minute,Long ( 8-20h ),1330.909090909091,0
Indigo,6E-5002,Chennai,Morning,one,Night,Kolkata,Economy,10.75,7,10980,Dernière minute,Long ( 8-20h ),1021.3953488372093,0
Air_India,AI-569,Chennai,Early_Morning,two_or_more,Afternoon,Kolkata,Economy,32.5,7,11147,Dernière minute,Très long ( > 20h ),342.9846153846154,0
AirAsia,I5-319,Chennai,Morning,zero,Afternoon,Kolkata,Economy,2.33,7,11343,Dernière minute,Court ( < 3h ),4868.240343347639,1
Indigo,6E-126,Chennai,Evening,one,Late_Night,Kolkata,Economy,7.67,7,11437,Dernière minute,Moyen ( 3-8h ),1491.1342894393742,0
Indigo,6E-613,Chennai,Evening,one,Early_Morning,Kolkata,Economy,10.92,7,11893,Dernière minute,Long ( 8-20h ),1089.1025641025642,0
GO_FIRST,G8-305,Chennai,Morning,one,Afternoon,Kolkata,Economy,5.42,8,10608,Achat court terme,Moyen ( 3-8h ),1957.1955719557195,0
Indigo,6E-6213,Chennai,Early_Morning,one,Afternoon,Kolkata,Economy,7.17,8,10660,Achat court terme,Moyen ( 3-8h ),1486.750348675035,0
Indigo,6E-6006,Chennai,Afternoon,one,Night,Kolkata,Economy,6.92,8,11237,Achat court terme,Moyen ( 3-8h ),1623.8439306358382,0
Indigo,6E-6567,Chennai,Afternoon,one,Night,Kolkata,Economy,9.17,8,11437,Achat court terme,Long ( 8-20h ),1247.2191930207198,0
Indigo,6E-929,Chennai,Afternoon,one,Evening,Kolkata,Economy,6.83,8,11893,Achat court terme,Moyen ( 3-8h ),1741.2884333821376,0
Indigo,6E-5038,Chennai,Morning,one,Evening,Kolkata,Economy,8.75,8,11893,Achat court terme,Long ( 8-20h ),1359.2,0
Indigo,6E-6111,Chennai,Morning,one,Evening,Kolkata,Economy,10.33,8,11893,Achat court terme,Long ( 8-20h ),1151.3068731848984,0
Indigo,6E-5347,Chennai,Night,one,Morning,Kolkata,Economy,10.83,9,10066,Achat court terme,Long ( 8-20h ),929.455216989843,0
GO_FIRST,G8-305,Chennai,Morning,one,Afternoon,Kolkata,Economy,5.42,9,10608,Achat court terme,Moyen ( 3-8h ),1957.1955719557195,0
Indigo,6E-269,Chennai,Morning,two_or_more,Evening,Kolkata,Economy,9.33,9,10980,Achat court terme,Long ( 8-20h ),1176.8488745980708,0
Vistara,UK-836,Chennai,Morning,one,Evening,Kolkata,Economy,7.33,9,11783,Achat court terme,Moyen ( 3-8h ),1607.5034106412006,0
Indigo,6E-6006,Chennai,Afternoon,one,Night,Kolkata,Economy,6.92,9,11437,Achat court terme,Moyen ( 3-8h ),1652.7456647398844,0
Indigo,6E-591,Chennai,Morning,two_or_more,Evening,Kolkata,Economy,7.42,9,11437,Achat court terme,Moyen ( 3-8h ),1541.3746630727762,0
Air_India,AI-9894,Chennai,Morning,one,Morning,Kolkata,Economy,23.58,9,11448,Achat court terme,Très long ( > 20h ),485.4961832061069,0
GO_FIRST,G8-305,Chennai,Morning,one,Afternoon,Kolkata,Economy,5.42,10,10608,Achat court terme,Moyen ( 3-8h ),1957.1955719557195,0
Vistara,UK-832,Chennai,Early_Morning,one,Morning,Kolkata,Economy,25.67,10,11069,Achat court terme,Très long ( > 20h ),431.2037397740553,0
Vistara,UK-832,Chennai,Early_Morning,one,Morning,Kolkata,Economy,26.67,10,11069,Achat court terme,Très long ( > 20h ),415.03562054743156,0
Indigo,6E-6213,Chennai,Early_Morning,one,Afternoon,Kolkata,Economy,7.17,10,10942,Achat court terme,Moyen ( 3-8h ),1526.0808926080892,0
Indigo,6E-269,Chennai,Morning,one,Evening,Kolkata,Economy,7.92,10,11032,Achat court terme,Moyen ( 3-8h ),1392.9292929292928,0
Vistara,UK-836,Chennai,Morning,one,Morning,Kolkata,Economy,21.83,10,11783,Achat court terme,Très long ( > 20h ),539.7617956939991,0
Vistara,UK-836,Chennai,Morning,one,Morning,Kolkata,Economy,22.83,10,11783,Achat court terme,Très long ( > 20h ),516.1191414805081,0
Indigo,6E-848,Chennai,Evening,one,Late_Night,Kolkata,Economy,6.25,10,11437,Achat court terme,Moyen ( 3-8h ),1829.92,0
Indigo,6E-5367,Chennai,Evening,one,Late_Night,Kolkata,Economy,6.75,10,11893,Achat court terme,Moyen ( 3-8h ),1761.9259259259259,0
Vistara,UK-838,Chennai,Night,one,Morning,Hyderabad,Economy,12.58,5,11069,Dernière minute,Long ( 8-20h ),879.8887122416534,0
Vistara,UK-838,Chennai,Night,one,Evening,Hyderabad,Economy,19.92,5,11069,Dernière minute,Long ( 8-20h ),555.6726907630522,0
Vistara,UK-838,Chennai,Night,one,Evening,Hyderabad,Economy,22.83,5,11069,Dernière minute,Très long ( > 20h ),484.844502847131,0
Vistara,UK-838,Chennai,Night,one,Night,Hyderabad,Economy,25.83,5,11069,Dernière minute,Très long ( > 20h ),428.5327138985676,0
Vistara,UK-836,Chennai,Morning,one,Evening,Hyderabad,Economy,6.25,5,11247,Dernière minute,Moyen ( 3-8h ),1799.52,0
Vistara,UK-836,Chennai,Morning,one,Evening,Hyderabad,Economy,9.17,5,11247,Dernière minute,Long ( 8-20h ),1226.4994547437295,0
Vistara,UK-836,Chennai,Morning,one,Night,Hyderabad,Economy,12.17,5,11247,Dernière minute,Long ( 8-20h ),924.1577649958915,0
